Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Actual_Revenue,Purchase_Probability,Intent_Segment
0,0.0,0,0.0,20,562.0071429,0.0,0.00125,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,0,0,0.05405405405405406,Low Intent
1,7.6,1,0.0,3,14.6,0.0,0.08,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,1,0,0.47058823529411764,Medium Intent
3,31.6,0,0.0,17,372.8,0.013333333,0.026428571,2.3976,0.0,Mar,3,2,7,1,Returning_Visitor,0,0,0.3225806451612903,Medium Intent
9,146.3,4,137.8166667,7,197.0666667,0.0,0.012631579,0.0,0.0,June,2,5,2,2,Returning_Visitor,1,0,0.02480477721635278,Low Intent
3,32.0,0,0.0,20,453.625,0.0,0.001058201,0.0,0.0,Mar,2,2,1,2,New_Visitor,1,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,86,1699.666667,0.013953488,0.026830934,0.0,0.6,May,2,5,3,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
3,9.5,0,0.0,25,528.9666667,0.007692308,0.037179487,3.296827304,0.0,June,2,2,2,3,Returning_Visitor,0,0,0.3225806451612903,Medium Intent
9,241.8416667,0,0.0,25,673.0333333,0.002150538,0.005222734,27.97341787,0.0,Nov,1,1,3,2,New_Visitor,0,0,0.7857142857142857,High Intent
3,269.1666667,0,0.0,36,2281.208333,0.022916667,0.046203704,0.0,0.0,May,3,2,6,4,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,5,43.2,0.08,0.12,0.0,0.0,Jul,2,2,3,13,Returning_Visitor,1,0,0.0012126111560226355,Low Intent
1,0.0,0,0.0,9,300.3333333,0.041666667,0.06875,0.0,0.0,Dec,3,2,9,1,Returning_Visitor,0,0,0.016100178890876567,Low Intent
0,0.0,0,0.0,4,43.2,0.0,0.05,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
8,194.2916667,5,759.5,23,1291.35119,0.013131313,0.020454545,41.67776195,0.0,Dec,3,3,1,2,Returning_Visitor,1,0,0.5756097560975609,Medium Intent
11,570.25,0,0.0,39,1728.25,0.006666667,0.019777778,22.42576795,0.0,Nov,2,2,1,2,Returning_Visitor,0,1,0.5,Medium Intent
3,498.6,1,152.2,25,1556.491429,0.036206897,0.067624521,5.689147469,0.0,Jul,2,5,4,1,Returning_Visitor,1,1,0.21727748691099477,Low Intent
4,77.1,0,0.0,4,41.7,0.0,0.028571429,0.0,0.0,Sep,2,2,4,6,Returning_Visitor,1,0,0.47058823529411764,Medium Intent
0,0.0,1,44.0,14,549.5,0.0,0.013333333,43.252,0.2,May,2,4,1,2,New_Visitor,0,1,0.964,High Intent
5,123.0,1,12.25,26,934.15,0.014814815,0.034567901,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,3,17.0,0.0,0.033333333,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
1,12.0,1,11.0,74,6194.852381,0.015540541,0.032152607,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,0,0,0.16939890710382513,Low Intent
1,24.5,0,0.0,27,1792.466667,0.0,0.01469428,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,18,623.725,0.016666667,0.055396825,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,0,0,0.016100178890876567,Low Intent
4,155.0,0,0.0,31,2130.693837,0.025,0.032482778,0.0,0.0,Nov,3,2,8,3,Returning_Visitor,0,0,0.16939890710382513,Low Intent
5,33.66666667,0,0.0,4,21.66666667,0.0,0.02,0.0,0.0,May,2,2,1,5,New_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,6,186.0,0.0,0.072222222,0.0,0.0,May,1,1,8,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
5,194.2857143,4,162.75,98,5325.234886,0.001941748,0.012604407,56.1773806,0.0,Nov,2,2,1,10,Returning_Visitor,1,1,0.7857142857142857,High Intent
1,31.0,0,0.0,10,347.0,0.0,0.022222222,0.0,0.0,May,1,1,1,1,Returning_Visitor,1,0,0.02480477721635278,Low Intent
4,64.66666667,0,0.0,38,1445.666667,0.0,0.005263158,52.11335786,0.0,Nov,2,2,1,2,New_Visitor,0,1,0.7888446215139442,High Intent
0,0.0,0,0.0,40,1445.840909,0.003827751,0.032192982,0.0,0.0,Nov,3,2,6,8,Returning_Visitor,1,0,0.05405405405405406,Low Intent
14,173.55,0,0.0,164,4155.746883,0.002514286,0.01343784,13.76473644,0.0,Nov,2,2,3,2,Returning_Visitor,0,1,0.7857142857142857,High Intent
1,28.66666667,0,0.0,148,3486.194444,0.008697765,0.017685455,0.0,0.0,Nov,3,2,4,1,Returning_Visitor,0,0,0.2736318407960199,Low Intent
1,0.0,3,82.0,120,2895.129762,0.001626016,0.005813008,16.96317099,0.0,Nov,1,2,1,11,Returning_Visitor,0,1,0.7857142857142857,High Intent
0,0.0,0,0.0,24,778.1666667,0.0,0.0125,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,27,321.6666667,0.051190476,0.07224026,0.0,0.8,May,3,2,1,1,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
7,271.3333333,0,0.0,54,3510.416667,0.003571429,0.010714286,9.865125,0.0,May,2,2,4,6,Returning_Visitor,0,1,0.21727748691099477,Low Intent
7,150.3571429,1,9.0,221,11431.00124,0.011148992,0.021904109,1.582473154,0.0,Nov,2,5,1,2,Returning_Visitor,1,1,0.7428571428571429,High Intent
1,2.0,0,0.0,16,323.2333333,0.0,0.013333333,0.0,0.0,Dec,3,2,8,8,Returning_Visitor,0,0,0.02480477721635278,Low Intent
5,68.66666667,0,0.0,11,126.5,0.01547619,0.032291667,0.0,0.0,May,2,2,4,2,Returning_Visitor,0,0,0.02480477721635278,Low Intent
10,187.7166667,1,11.0,29,277.35,0.0,0.021904762,0.0,0.0,Sep,3,2,9,5,Returning_Visitor,0,0,0.09202453987730061,Low Intent
4,81.6,0,0.0,45,1096.42,0.041945289,0.072659574,0.0,0.0,Jul,3,2,6,13,Returning_Visitor,0,0,0.128,Low Intent
0,0.0,0,0.0,3,60.0,0.0,0.066666667,0.0,0.0,May,2,2,7,2,Returning_Visitor,1,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,18,286.0,0.011111111,0.061111111,0.0,0.8,May,2,2,9,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
2,65.0,0,0.0,13,1248.0,0.0,0.020512821,0.0,0.0,May,1,2,8,6,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,12,640.375,0.023076923,0.041538462,0.0,0.0,Dec,1,1,5,1,Returning_Visitor,1,0,0.016100178890876567,Low Intent
0,0.0,0,0.0,15,313.25,0.013333333,0.033333333,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,0,0,0.05405405405405406,Low Intent
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,0,0,0.016100178890876567,Low Intent
0,0.0,0,0.0,3,13.25,0.066666667,0.133333333,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,0,0,0.05405405405405406,Low Intent
12,255.5166667,0,0.0,38,436.8583333,0.0,0.010852713,0.0,0.0,Oct,2,2,7,5,Returning_Visitor,1,0,0.02480477721635278,Low Intent
2,91.0,3,865.0,27,1244.833333,0.0,0.006896552,0.0,0.0,Mar,2,2,1,2,New_Visitor,1,0,0.02480477721635278,Low Intent
2,84.0,0,0.0,25,506.7666667,0.017391304,0.038405797,0.0,0.0,May,3,2,4,3,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,18,1093.083333,0.011111111,0.011481481,0.0,0.0,Nov,3,2,3,1,Returning_Visitor,0,0,0.05405405405405406,Low Intent
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,6,4,Returning_Visitor,1,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,3,23.0,0.044444444,0.111111111,0.0,0.8,May,2,2,6,1,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
2,95.0,0,0.0,10,203.4166667,0.0,0.016666667,0.0,0.0,May,2,2,3,2,Returning_Visitor,1,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,2,73.0,0.05,0.15,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,6,34.33333333,0.033333333,0.05,0.0,0.6,May,2,2,2,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,9,186.7,0.0,0.022222222,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,1,0,0.0012126111560226355,Low Intent
2,53.5,0,0.0,13,287.3333333,0.0,0.013333333,0.0,0.0,Nov,2,2,1,6,New_Visitor,1,0,0.11790393013100436,Low Intent
0,0.0,0,0.0,2,35.0,0.0,0.05,0.0,0.0,Nov,2,2,1,10,New_Visitor,0,0,0.11790393013100436,Low Intent
5,81.6,0,0.0,16,308.7,0.00952381,0.019047619,0.0,0.0,Sep,2,4,2,5,New_Visitor,0,0,0.09202453987730061,Low Intent
0,0.0,0,0.0,4,57.0,0.1,0.15,0.0,0.0,May,1,1,3,3,Returning_Visitor,1,0,0.0012126111560226355,Low Intent
1,206.0,2,69.5,65,1140.791667,0.0,0.020707071,6.641911419,0.0,Nov,2,2,4,2,Returning_Visitor,0,1,0.5813953488372093,Medium Intent
0,0.0,0,0.0,14,310.0,0.028571429,0.064285714,0.0,0.2,May,2,4,1,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
6,77.33333333,1,52.33333333,6,126.6666667,0.0,0.016666667,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,0,0,0.02480477721635278,Low Intent
5,83.0,0,0.0,5,29.5,0.044444444,0.059259259,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,1,0,0.02480477721635278,Low Intent
1,80.0,2,48.0,25,879.6666667,0.0,0.007692308,0.0,0.0,May,1,1,4,2,New_Visitor,1,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,15,148.9333333,0.0,0.04,0.0,0.0,June,4,2,1,13,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,27,845.5,0.0,0.007407407,0.0,0.0,Mar,4,1,1,11,Returning_Visitor,1,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,29,453.9,0.101149425,0.128275862,0.0,0.0,Jul,1,1,1,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,20,1055.333333,0.01,0.009285714,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,0,0,0.05405405405405406,Low Intent
1,9.0,0,0.0,13,858.8333333,0.014285714,0.051190476,0.0,0.0,Nov,1,1,6,11,Returning_Visitor,0,1,0.05405405405405406,Low Intent
0,0.0,0,0.0,5,371.0,0.0,0.02,0.0,0.0,Mar,2,2,4,10,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,11,194.0,0.0,0.018181818,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,4,186.25,0.05,0.066666667,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,0,0,0.05405405405405406,Low Intent
4,71.5,0,0.0,42,758.75,0.004444444,0.015555556,0.0,0.0,Mar,2,5,2,2,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,6,1566.5,0.05,0.066666667,0.0,0.2,Feb,1,1,1,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,5,124.0,0.0,0.06,0.0,0.0,Nov,1,1,3,11,Returning_Visitor,0,0,0.05405405405405406,Low Intent
0,0.0,0,0.0,2,54.0,0.05,0.15,0.0,0.0,May,1,1,1,1,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,19,950.0,0.0,0.011111111,0.0,0.0,May,1,1,1,2,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
12,155.6,6,282.0,52,1283.052597,0.024747475,0.039201413,12.07468889,0.0,May,1,1,3,2,Returning_Visitor,0,0,0.5756097560975609,Medium Intent
1,19.0,0,0.0,40,1361.166667,0.005,0.0225,0.0,0.0,Mar,4,1,2,3,Returning_Visitor,1,0,0.02480477721635278,Low Intent
1,54.4,0,0.0,1,101.2727273,0.0,0.007042254,0.0,0.0,Sep,2,2,4,2,Returning_Visitor,0,0,0.09202453987730061,Low Intent
2,47.5,0,0.0,30,735.5833333,0.006896552,0.024137931,23.51024736,0.0,Dec,2,2,2,1,Returning_Visitor,0,0,0.5756097560975609,Medium Intent
6,111.0,0,0.0,13,522.0,0.0,0.011111111,36.65444444,0.0,May,2,2,2,2,New_Visitor,0,1,0.7888446215139442,High Intent
11,362.3,0,0.0,41,1081.713333,0.01,0.028830409,27.5128393,0.0,Sep,2,2,1,1,Returning_Visitor,1,0,0.5756097560975609,Medium Intent
0,0.0,0,0.0,4,87.875,0.0,0.026666667,0.0,0.0,Nov,1,1,4,10,Returning_Visitor,1,1,0.05405405405405406,Low Intent
1,7.0,7,141.0,25,1644.0,0.002150538,0.018817204,0.0,0.0,Mar,2,4,1,10,Returning_Visitor,0,0,0.02480477721635278,Low Intent
2,34.0,0,0.0,8,358.0,0.0,0.02,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,10,455.0,0.0,0.022222222,25.7526389,0.0,Dec,1,1,2,2,New_Visitor,0,1,0.964,High Intent
3,96.0,0,0.0,12,175.175,0.02,0.031111111,0.0,0.0,Dec,3,2,8,2,New_Visitor,0,0,0.02480477721635278,Low Intent
3,80.5,0,0.0,62,2337.196667,0.008196721,0.023911007,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,24,1762.25,0.008333333,0.016666667,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
3,63.0,0,0.0,13,400.3333333,0.030769231,0.046153846,0.0,0.0,Mar,4,1,3,1,Returning_Visitor,0,0,0.02480477721635278,Low Intent
5,216.25,2,107.0,39,1056.511364,0.02,0.031666667,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,1,0,0.02480477721635278,Low Intent
1,5.0,0,0.0,47,1480.233333,0.010416667,0.027824074,15.15643787,0.0,Nov,2,2,1,3,Returning_Visitor,1,1,0.39849624060150374,Medium Intent
7,102.5,0,0.0,9,64.75,0.0,0.027272727,0.0,0.0,Nov,2,2,5,2,New_Visitor,0,0,0.11790393013100436,Low Intent
3,37.3,4,166.0,67,3872.50942,0.039495923,0.04474971,2.341419718,0.0,May,3,2,3,2,Returning_Visitor,1,0,0.21727748691099477,Low Intent
0,0.0,0,0.0,3,60.0,0.0,0.066666667,0.0,0.0,Dec,1,1,7,2,Other,0,0,0.016100178890876567,Low Intent
2,78.0,0,0.0,24,424.0,0.0,0.001190476,0.0,0.0,Mar,1,1,3,10,New_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,9,73.66666667,0.0,0.022222222,0.0,0.2,May,2,2,1,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,8,194.4,0.0,0.025,0.0,0.0,Aug,2,10,6,4,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
4,164.0,0,0.0,30,2136.0,0.0,0.008333333,0.0,0.2,May,2,2,1,2,New_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,9,0.0,0.12,0.16,0.0,0.6,May,2,2,1,13,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
2,50.5,1,7.0,27,916.9222222,0.0,0.009677419,0.0,0.0,Nov,1,2,1,8,New_Visitor,1,1,0.11790393013100436,Low Intent
4,162.0,3,75.5,4,158.5,0.0,0.016666667,0.0,0.0,Mar,2,4,1,10,Returning_Visitor,0,0,0.02480477721635278,Low Intent
6,190.9231928,0,0.0,7,603.2565261,0.021862348,0.034024526,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,0,0,0.05405405405405406,Low Intent
6,91.5,0,0.0,9,115.5,0.018181818,0.018181818,0.0,0.0,May,3,2,9,3,Returning_Visitor,1,0,0.02480477721635278,Low Intent
2,87.0,0,0.0,106,3156.501914,0.000628931,0.009577934,0.0,0.0,May,4,2,3,6,Returning_Visitor,0,0,0.02480477721635278,Low Intent
1,151.5,0,0.0,10,304.75,0.0,0.007407407,0.0,0.0,Dec,3,2,2,2,Returning_Visitor,0,0,0.02480477721635278,Low Intent
2,94.7,0,0.0,23,897.19,0.0,0.002898551,0.0,0.0,Aug,3,2,3,2,New_Visitor,1,0,0.02480477721635278,Low Intent
5,88.0,0,0.0,34,3195.828571,0.002564103,0.015897436,0.0,0.0,May,2,2,3,2,Returning_Visitor,0,0,0.02480477721635278,Low Intent
5,206.0,0,0.0,15,650.6961927,0.0,0.018487395,0.0,0.0,Mar,1,1,1,3,New_Visitor,0,0,0.02480477721635278,Low Intent
2,100.0,1,12.0,44,1373.95,0.0,0.004545455,0.0,0.0,May,1,1,2,2,New_Visitor,1,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,21,987.9,0.01,0.016666667,0.0,0.0,Dec,2,4,2,1,Returning_Visitor,0,0,0.016100178890876567,Low Intent
0,0.0,0,0.0,5,47.5,0.08,0.12,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,0,0,0.016100178890876567,Low Intent
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,8,1,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,23,1919.55,0.008695652,0.031884058,4.280302196,0.0,Nov,2,2,4,1,Returning_Visitor,0,0,0.39849624060150374,Medium Intent
0,0.0,0,0.0,6,339.0,0.0,0.033333333,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,0,0,0.05405405405405406,Low Intent
5,850.0,0,0.0,20,1893.466667,0.0,0.02,0.0,0.0,Oct,2,4,9,2,Returning_Visitor,0,0,0.02480477721635278,Low Intent
6,82.14,0,0.0,12,191.1,0.0,0.0125,0.0,0.0,Nov,2,4,9,4,Returning_Visitor,0,0,0.05405405405405406,Low Intent
4,97.5,0,0.0,5,454.5,0.0,0.00625,0.0,0.0,Dec,2,2,7,2,New_Visitor,0,0,0.02480477721635278,Low Intent
6,78.75,0,0.0,24,465.7321429,0.0,0.015384615,0.0,0.0,Dec,4,2,1,2,New_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,3,112.0,0.0,0.033333333,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,0,0,0.016100178890876567,Low Intent
0,0.0,0,0.0,6,64.33333333,0.0,0.006666667,0.0,0.8,May,2,2,1,1,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
3,37.0,1,9.0,17,1075.713095,0.011111111,0.034920635,0.0,0.0,May,3,2,1,2,Returning_Visitor,1,0,0.02480477721635278,Low Intent
1,21.2,0,0.0,0,0.0,0.05,0.1,0.0,0.0,Oct,1,1,1,5,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,9,143.0,0.055555556,0.122222222,0.0,1.0,May,2,6,1,2,Returning_Visitor,1,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,3,823.5,0.0,0.066666667,0.0,0.0,Dec,2,2,3,8,Returning_Visitor,0,0,0.016100178890876567,Low Intent
15,292.88,1,48.35,130,3645.909048,0.001459854,0.008515815,10.41358118,0.0,Nov,2,4,8,2,Returning_Visitor,0,0,0.7857142857142857,High Intent
5,91.31666667,0,0.0,29,1352.976722,0.01125,0.024522672,7.91345877,0.0,Nov,1,1,6,1,Returning_Visitor,0,0,0.39849624060150374,Medium Intent
5,419.0,0,0.0,14,362.1029825,0.022916667,0.021979167,3.164088313,0.0,Jul,3,2,3,2,Returning_Visitor,1,1,0.3225806451612903,Medium Intent
8,196.55,0,0.0,27,422.5333333,0.0,0.009195402,0.0,0.0,Sep,2,4,1,2,Returning_Visitor,0,0,0.09202453987730061,Low Intent
3,109.0,0,0.0,70,2002.25,0.0,0.004166667,0.0,0.0,Nov,2,2,1,2,New_Visitor,0,0,0.16939890710382513,Low Intent
6,89.46666667,1,32.0,81,1141.061905,0.001605136,0.004809853,27.89977528,0.0,May,4,2,6,3,Returning_Visitor,1,0,0.5756097560975609,Medium Intent
3,16.0,0,0.0,29,423.1666667,0.010344828,0.029885057,0.0,0.0,Dec,3,2,6,1,Returning_Visitor,1,0,0.02480477721635278,Low Intent
3,155.6078431,1,14.0,108,2942.021588,0.00025974,0.013002525,7.890931935,0.0,Dec,1,1,2,10,Returning_Visitor,0,1,0.5813953488372093,Medium Intent
0,0.0,0,0.0,7,87.71428571,0.042857143,0.089285714,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
1,26.5,0,0.0,13,470.5,0.0,0.016666667,41.422095,0.0,Nov,1,1,4,2,New_Visitor,0,1,0.964,High Intent
1,92.6,0,0.0,30,1126.392821,0.0,0.006666667,67.18378365,0.0,Nov,2,2,1,6,Returning_Visitor,0,1,0.964,High Intent
0,0.0,1,113.0,27,3178.583333,0.025,0.04047619,0.0,0.0,May,2,2,1,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
0,0.0,0,0.0,9,246.5,0.125925926,0.138888889,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,0,0,0.05405405405405406,Low Intent
0,0.0,0,0.0,8,370.0,0.0,0.025,0.0,0.0,May,2,2,3,14,Returning_Visitor,1,0,0.0012126111560226355,Low Intent
1,24.0,0,0.0,15,496.75,0.0,0.00625,115.48625,0.0,May,2,2,3,2,Returning_Visitor,0,1,0.964,High Intent
8,116.9722222,9,2252.033333,19,1135.880556,0.009677419,0.011841507,0.0,0.0,Jul,3,2,4,2,Returning_Visitor,1,0,0.128,Low Intent
0,0.0,0,0.0,15,296.0,0.0,0.04,0.0,0.0,Mar,2,5,2,3,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
4,264.1333333,1,152.2,47,906.1166667,0.0,0.002614379,0.0,0.0,Aug,3,2,3,2,New_Visitor,1,0,0.02480477721635278,Low Intent
4,265.0,0,0.0,22,616.2033333,0.003846154,0.010470085,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,1,0,0.05405405405405406,Low Intent
9,181.375,0,0.0,116,4426.650649,0.0,0.008064516,84.30663844,0.0,May,2,2,2,6,Returning_Visitor,1,1,0.5842696629213483,Medium Intent
5,49.8,0,0.0,32,955.3333333,0.01875,0.0390625,0.0,0.0,Aug,2,2,1,13,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,15,139.8333333,0.026666667,0.053333333,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
9,126.2631579,2,50.83333333,59,2004.371491,0.008695652,0.030961792,0.0,0.0,Dec,2,2,6,3,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,12,250.25,0.05,0.083333333,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,1,0,0.016100178890876567,Low Intent
12,381.5,1,22.2,154,7835.874629,0.012549679,0.022587818,0.0,0.0,Aug,3,2,1,2,Returning_Visitor,1,0,0.02480477721635278,Low Intent
2,187.9,4,100.1,29,2107.033333,0.0,0.024242424,0.0,0.0,Oct,1,1,3,1,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,33,3506.166667,0.0,0.025,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,1,0,0.0012126111560226355,Low Intent
1,6.333333333,0,0.0,36,1378.166667,0.005555556,0.026587302,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,1,0,0.05405405405405406,Low Intent
2,161.0,0,0.0,28,1286.75,0.0,0.007692308,0.0,0.0,May,1,2,6,4,Returning_Visitor,1,0,0.02480477721635278,Low Intent
4,84.75,0,0.0,46,962.9011905,0.004444444,0.01212963,0.0,0.0,Dec,1,1,6,2,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,10,211.8333333,0.0,0.04,0.0,0.0,Dec,2,2,3,13,Returning_Visitor,0,0,0.016100178890876567,Low Intent
2,26.75,0,0.0,103,2546.856685,0.014920635,0.025223356,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,0,0,0.2736318407960199,Low Intent
0,0.0,0,0.0,93,2243.666667,0.010989011,0.031501832,0.0,0.0,Mar,2,4,8,1,Returning_Visitor,0,0,0.0012126111560226355,Low Intent
1,14.2,2,133.0,13,825.7990476,0.04,0.041666667,14.8397824,0.0,Nov,3,2,4,2,Returning_Visitor,0,0,0.39849624060150374,Medium Intent
0,0.0,0,0.0,44,1112.0,0.0,0.006818182,0.0,0.0,Mar,4,1,4,3,Returning_Visitor,1,0,0.0012126111560226355,Low Intent
9,795.2083333,0,0.0,118,4947.358038,0.001138211,0.011200631,2.270358059,0.0,Nov,3,2,5,2,Returning_Visitor,0,0,0.5,Medium Intent
4,65.9,0,0.0,73,3799.2,0.079279279,0.08481982,0.0,0.0,Aug,3,2,3,13,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,12,142.75,0.016666667,0.043055556,0.0,0.0,Nov,1,1,6,2,Returning_Visitor,0,0,0.05405405405405406,Low Intent
1,5.0,0,0.0,31,1263.9,0.0,0.009111111,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,0,0,0.02480477721635278,Low Intent
11,201.84,0,0.0,48,2074.401905,0.0,0.016071429,7.248757745,0.0,Aug,2,7,3,1,Returning_Visitor,0,0,0.2839506172839506,Low Intent
0,0.0,2,26.5,149,6001.171475,0.004,0.022010916,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,1,0.2736318407960199,Low Intent
5,122.1,3,158.5,167,8701.851617,0.002401067,0.012477354,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0,0.2736318407960199,Low Intent
7,215.2,0,0.0,119,4749.240385,0.015772358,0.031811847,1.164075388,0.8,May,3,2,6,6,Returning_Visitor,0,0,0.21727748691099477,Low Intent
0,0.0,0,0.0,2,22.0,0.0,0.05,0.0,0.0,Mar,1,1,3,15,Returning_Visitor,1,0,0.0012126111560226355,Low Intent
2,73.95833333,0,0.0,17,864.9983333,0.025,0.0375,27.83116147,0.0,Sep,3,2,4,1,Returning_Visitor,0,1,0.5756097560975609,Medium Intent
4,128.5,0,0.0,14,273.25,0.0,0.0125,0.0,0.0,May,1,8,4,4,Returning_Visitor,1,0,0.02480477721635278,Low Intent
7,156.5,1,122.0,26,694.7121212,0.0,0.00297619,0.0,0.0,Mar,2,4,1,2,Returning_Visitor,0,0,0.02480477721635278,Low Intent
4,80.6,0,0.0,39,639.4933333,0.0,0.005,0.0,0.0,Nov,1,2,1,20,Returning_Visitor,0,0,0.05405405405405406,Low Intent
1,13.0,4,37.5,32,675.6666667,0.005714286,0.028571429,0.0,0.0,Dec,2,4,1,10,Returning_Visitor,0,0,0.02480477721635278,Low Intent
0,0.0,0,0.0,2,29.0,0.0,0.05,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,0,0,0.05405405405405406,Low Intent
1,75.0,4,250.6666667,44,1679.833333,0.0,0.001086957,45.8293144,0.0,Mar,2,2,1,2,New_Visitor,1,1,0.964,High Intent
